update,time_sec,valid_steps,mean_reward,mean_return,mean_advantage,done_fraction,episodes_finished,mean_episode_return,mean_episode_length,total_env_steps,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,total_loss,num_updates
89.0,2140.000673532486,512.0,-3.9597556591033936,-218.7618408203125,-7.944812774658203,0.005859375,3.0,-645.5016784667969,158.33333333333334,1519104.0,-0.007473013208558162,374.1380167643229,3.5900776545206705,0.34917388012011846,0.3421875,187.02563018798827,989.0
90.0,2186.478846549988,512.0,-3.2403576374053955,-206.354248046875,0.919854462146759,0.00390625,2.0,-543.2268676757812,135.0,1520640.0,-0.0014352038192252318,39.693779881795244,3.5925397634506226,0.43723121881484983,0.37356770833333336,19.809529304504395,990.0,-712.0321105957031,420.30618325740755,290.8,0.0,0.6,0.4,0.0
91.0,2366.9744415283203,512.0,-4.204376220703125,-225.5343780517578,-1.813271164894104,0.0078125,4.0,-495.0785369873047,110.5,1522176.0,-0.0046043266542255875,27.546432050069175,3.597904896736145,0.3935052494208018,0.28313802083333334,13.732632605234782,991.0
92.0,2415.9479444026947,512.0,-4.511291980743408,-230.84149169921875,-7.270181179046631,0.0078125,4.0,-557.2506103515625,120.5,1523712.0,0.026582706440240144,431.7271499633789,3.6035956303278605,0.6993060012658437,0.3668619791666667,215.85412012736003,992.0
93.0,2465.3022220134735,512.0,-3.5905659198760986,-217.035888671875,-0.1176520586013794,0.005859375,3.0,-525.8791910807291,136.66666666666666,1525248.0,0.004222286989291509,54.17634264628092,3.6049798409144085,0.7844659725824992,0.3294921875,27.056344095865885,993.0
94.0,2514.05216217041,512.0,-3.604750871658325,-197.7535400390625,-4.9621262550354,0.005859375,3.0,-591.1707560221354,161.66666666666666,1526784.0,0.017561405462523303,300.4321782430013,3.6109559218088787,0.5086603502432505,0.376171875,150.1975420633952,994.0
95.0,2561.3948771953583,512.0,-4.529027938842773,-230.7563018798828,-7.374387264251709,0.0078125,4.0,-523.5309753417969,106.25,1528320.0,0.008437625070412954,194.49256947835286,3.612452586491903,1.0658991058667502,0.33294270833333334,97.21859664916992,995.0
96.0,2614.595376253128,512.0,-3.650738477706909,-197.97735595703125,-5.367910861968994,0.005859375,3.0,-527.9698486328125,135.33333333333334,1529856.0,0.021806464483961462,265.9658579508463,3.6131881952285765,0.6907418211301167,0.3883463541666667,132.96860097249348,996.0
97.0,2669.8386273384094,512.0,-3.8896312713623047,-203.578857421875,-9.923866271972656,0.005859375,3.0,-659.2749938964844,169.0,1531392.0,0.0003678466814259688,349.6028330485026,3.6159525871276856,0.6517367660999298,0.24674479166666666,174.7656244913737,997.0
98.0,2722.4707820415497,512.0,-4.190950870513916,-222.5784454345703,-2.817143678665161,0.0078125,4.0,-505.9325256347656,115.75,1532928.0,-0.0033221391805758078,54.83339576721191,3.6167249202728273,0.6218034307161967,0.3206380208333333,27.377208455403647,998.0
99.0,2775.054745197296,512.0,-4.521307945251465,-226.4547576904297,-7.675668239593506,0.0078125,4.0,-501.42430877685547,97.0,1534464.0,0.0006545923029383023,481.70533142089846,3.620824186007182,0.3719615191221237,0.25286458333333334,240.81711044311524,999.0
